"rgn_id","year","w_fis"
1101,2020,0.999996668904845
1101,2021,0.999997901365203
1101,2022,0.999999107617962
1101,2023,0.999999251151712
1101,2024,0.999999063823182
1404,2020,1
1404,2021,1
1404,2022,1
1404,2023,1
1404,2024,1
2101,2020,0.996197961251879
2101,2021,0.993150693253483
2101,2022,0.997956619672756
2101,2023,0.997700883831792
2101,2024,0.996981725942356
2102,2020,1
2102,2021,1
2102,2022,0.999996372046685
2102,2023,0.999987946179265
2102,2024,0.999903329789738
2104,2020,0.99999803257545
2104,2021,0.999859918101144
2104,2022,0.999971460413359
2104,2023,0.999974286900273
2104,2024,0.999979801656814
2301,2020,1
2301,2021,1
2301,2022,1
2301,2023,1
2301,2024,0.999987449965692
3102,2020,0.994371199569189
3102,2021,0.996690922437012
3102,2022,0.996270582078114
3102,2023,0.995233029993155
3102,2024,0.996361201833771
3201,2020,0.982980440044484
3201,2021,0.997631367976095
3201,2022,0.934602635489296
3201,2023,0.99409965034965
3201,2024,0.997114891434433
3303,2020,1
3303,2021,1
3303,2022,1
3303,2023,1
3303,2024,1
3304,2020,1
3304,2021,1
3304,2022,1
3304,2023,1
3304,2024,1
4101,2020,1
4101,2023,1
4102,2020,0.938944565996479
4102,2021,0.948736684479286
4102,2022,0.965368228911736
4102,2023,0.951540104098157
4102,2024,0.958639139079652
4104,2020,1
4104,2021,1
4104,2022,0.999418362386277
4104,2023,0.99534139436233
4104,2024,0.999756768243662
4202,2020,1
4202,2021,1
4202,2022,1
4202,2023,1
4202,2024,1
4203,2020,1
4203,2021,1
4203,2022,0.999974443765819
4203,2023,1
4203,2024,0.999991878115668
4301,2020,1
4301,2021,1
4301,2022,1
4301,2023,1
4301,2024,1
5101,2020,1
5101,2021,1
5101,2022,1
5101,2023,1
5101,2024,1
5102,2020,1
5102,2021,1
5102,2022,1
5102,2023,1
5102,2024,1
5103,2020,1
5103,2021,1
5103,2022,1
5103,2023,1
5103,2024,1
5104,2020,1
5104,2021,1
5104,2022,1
5104,2023,1
5104,2024,1
5105,2020,0.981466546965109
5105,2021,0.97492626273156
5105,2022,1
5105,2023,1
5105,2024,1
5107,2020,1
5107,2021,1
5107,2022,1
5107,2023,1
5107,2024,1
5109,2020,1
5109,2021,1
5109,2022,1
5109,2023,1
5109,2024,1
5201,2020,1
5201,2021,1
5201,2022,1
5201,2023,1
5201,2024,1
5401,2020,0.842492579517713
5401,2021,0.859634495040352
5401,2022,0.472411587515922
5401,2023,0.483655676582899
5401,2024,1
5403,2020,1
5403,2021,1
5403,2022,1
5403,2023,1
5403,2024,1
5405,2020,1
5405,2021,1
5405,2022,1
5405,2023,1
5405,2024,1
5601,2020,1
5601,2021,1
5601,2022,1
5601,2023,1
5601,2024,1
5602,2020,1
5602,2021,1
5602,2022,1
5602,2023,1
5602,2024,1
5604,2020,1
5604,2021,1
5604,2022,1
5604,2023,1
5604,2024,1
5605,2020,0.0334323922734027
5605,2021,0.00219637334832724
5605,2022,0.0484014293547106
5605,2023,0.109393214307626
5605,2024,1
6201,2020,1
6201,2021,1
6201,2022,1
6201,2023,1
6201,2024,1
6205,2020,1
6205,2021,1
6205,2022,1
6205,2023,1
6205,2024,1
6206,2020,1
6206,2021,1
6206,2022,1
6206,2023,1
6206,2024,1
7102,2020,1
7102,2021,1
7102,2022,1
7102,2023,1
7102,2024,1
7103,2022,1
7202,2020,1
7202,2021,1
7202,2022,1
7202,2023,1
7202,2024,1
7203,2020,1
7203,2021,1
7203,2022,1
7203,2023,1
7203,2024,1
7303,2020,1
7303,2021,1
7303,2022,1
7303,2023,1
7303,2024,1
7309,2020,1
7309,2021,1
7309,2022,1
7309,2023,1
7309,2024,1
8102,2020,1
8102,2021,1
8102,2022,1
8102,2023,1
8102,2024,1
8106,2020,1
8106,2021,1
8106,2022,1
8106,2023,1
8106,2024,1
8107,2020,1
8107,2021,1
8107,2022,1
8107,2023,1
8107,2024,1
8108,2022,1
8108,2023,1
8108,2024,1
8110,2020,1
8110,2021,1
8110,2022,1
8110,2023,1
8110,2024,1
8111,2020,0.999644424369213
8111,2021,0.99936946784964
8111,2022,0.999711352907385
8111,2023,0.999598864543819
8111,2024,0.999639638835114
8112,2020,1
8112,2021,1
8112,2022,1
8112,2023,1
8112,2024,1
8201,2020,1
8201,2021,1
8201,2022,1
8201,2023,1
8201,2024,1
8202,2020,0.985017799933215
8202,2021,1
8202,2022,1
8202,2023,1
8202,2024,1
8207,2020,1
8207,2021,1
8207,2022,1
8207,2023,1
8207,2024,1
9102,2020,0.755501222493888
9102,2021,1
9102,2022,1
9102,2023,1
9102,2024,0.759615384615385
9116,2020,1
9116,2021,1
9116,2022,1
9116,2023,1
9116,2024,1
9118,2020,1
9118,2021,1
9118,2022,1
9118,2023,1
9118,2024,1
10101,2020,0.138603361459044
10101,2021,0.19273157183673
10101,2022,0.104766188715303
10101,2023,0.501613939645665
10101,2024,0.0702781145152
10102,2020,0.333443425056752
10102,2021,0.348270251039613
10102,2022,0.281926062780307
10102,2023,0.355551255533853
10102,2024,0.335840205430623
10103,2020,0.000259970041720472
10103,2021,0.000907505042070924
10103,2022,0.000830816421539679
10103,2023,0.000135802896728424
10103,2024,2.48535069209561e-06
10106,2020,1
10106,2022,1
10106,2023,1
10106,2024,1
10108,2020,1
10108,2021,1
10108,2022,1
10108,2023,1
10108,2024,1
10201,2020,0.394567335976872
10201,2021,0.347305290366736
10201,2022,0.40289048223654
10201,2023,0.651843345304597
10201,2024,0.65289716708621
10202,2020,0.73571845326968
10202,2021,0.619123479754028
10202,2022,0.655415657621493
10202,2023,0.880567656007592
10202,2024,0.783274895077286
10203,2020,0.00692927913197834
10203,2021,0.00545399000317077
10203,2022,0.00811838946090204
10203,2023,0.00867567870492776
10203,2024,0.0245428098351406
10204,2024,0.0139273406182164
10205,2020,0.0716447579874362
10205,2021,0.112150264505267
10205,2022,0.0840908691764803
10205,2023,0.617007260852873
10205,2024,0.321343543230716
10206,2020,0.000999541246040017
10206,2021,0.00324816652881219
10206,2024,4.99674430878631e-06
10207,2020,0.371076590776691
10207,2021,0.181390474670323
10207,2022,0.309877552975198
10207,2023,0.145922856080636
10207,2024,0.440564671876073
10208,2020,0.469632592883039
10208,2021,0.471417855884268
10208,2022,0.428723485773293
10208,2023,0.561476558700425
10208,2024,0.585439662629339
10209,2020,0.0563708916818314
10209,2021,0.0341405714884303
10209,2022,0.0201023473273365
10209,2023,0.0857922878620448
10209,2024,0.0628791697804498
10210,2020,0.000481243949461223
10210,2021,0.000451997147120441
10210,2022,0.000830361259178265
10210,2023,0.00206889408735358
10210,2024,0.000544333519202649
10303,2020,1
10303,2021,1
10303,2022,1
10303,2023,1
10303,2024,1
10306,2020,1
10306,2021,1
10306,2022,1
10306,2023,1
10306,2024,1
10401,2020,0.160720035699716
10401,2021,0.0815857190310262
10401,2022,0.129083261655425
10401,2023,0.0979901145092353
10401,2024,0.199672274298794
10403,2020,0.0447046223138694
10403,2021,0.0992386286485145
10403,2022,0.0437279496414132
10403,2023,0.129895895992037
10403,2024,0.0611337009019548
11201,2020,0.0335540042294172
11201,2021,0.0518062044147044
11201,2022,0.047554188558503
11201,2023,0.0179512637982571
11201,2024,0.0319118544554764
11202,2020,0.00895807224035899
11202,2021,0.00510180715322335
11202,2022,0.00503257269052817
11202,2023,0.00177370427447251
11202,2024,0.00275930889242316
11203,2020,0.197895281142369
11203,2021,0.441727436430838
11203,2022,0.171702327192834
11203,2023,0.37179492165739
11203,2024,0.164268036617499
11303,2020,1
11303,2021,1
11303,2022,1
11303,2024,1
12101,2020,0.671567258452398
12101,2021,0.27069948128409
12101,2022,0.999979501314505
12101,2023,0.487977888737805
12101,2024,0.480966955460545
12103,2020,0.00119755263006205
12103,2021,0.000774274731921174
12103,2022,0.000406787159509918
12103,2023,0.0014994526813114
12103,2024,0.0014488910031963
12301,2020,1
12301,2021,1
12301,2022,1
12301,2023,1
12301,2024,1
12401,2020,0.119023923921804
12401,2021,0.104548185440939
12401,2022,0.097888471350337
12401,2023,0.0805346679726249
12401,2024,0.10200225730858
14101,2020,1
14101,2021,0.999951794437709
14101,2022,0.999807335571367
14101,2023,1
14101,2024,0.99992655934539
14102,2020,1
14102,2021,1
14102,2022,1
14102,2023,1
14102,2024,1
14106,2020,1
14106,2021,1
14106,2022,1
14106,2023,1
14106,2024,1
15101,2020,1
15101,2021,1
15101,2022,1
15101,2023,1
15101,2024,1
15102,2020,1
15102,2021,1
15102,2022,1
15102,2023,1
15102,2024,1
16202,2020,1
16202,2021,1
16202,2022,1
16202,2023,1
16202,2024,1
16203,2020,1
16203,2021,1
16203,2024,1
